,word,interim_eig_cent,final_eig_cent,SJEDI
1333,hardin,0,0.001052404,FALSE
1334,hardwar,0,0.001896154,FALSE
1335,hardwon,0.002708429,0.001529726,FALSE
1336,harm,0.002278394,0.001041639,FALSE
1337,harri,0,0.000775461,FALSE
1338,harvard,0,0.000775461,FALSE
1339,harvardx,0,6.05E-05,FALSE
1340,harvey,0,0.002722739,FALSE
1341,haut,0,0.001791568,FALSE
1342,haven,0,8.73E-05,FALSE
1343,heal,0.000367308,0.000105528,FALSE
1344,health,0.016393492,0.004190084,FALSE
1345,healthi,0,0.000524017,FALSE
1346,heard,0.003386443,0,FALSE
1347,heart,0.00256329,0.002679433,FALSE
1348,heavili,0,0.000825979,FALSE
1349,heckman,0,0.000808661,FALSE
1350,heighten,0,0.002267712,FALSE
1351,helba,0,0,FALSE
1352,held,0.004939793,0.001332386,FALSE
1353,help,0.070074516,0.033574872,FALSE
1354,help,0,1.36E-05,FALSE
1355,henri,0.002690393,0,FALSE
1356,heritag,0.000151239,0,FALSE
1357,heterogen,0.00309319,0.001089234,FALSE
1358,hey,0,0.001561968,FALSE
1359,hick,0.002435677,0,FALSE
1360,hierarch,0,0.00026494,FALSE
1361,high,0.041988153,0.046420246,FALSE
1362,higher,0.006378355,0.005437803,FALSE
1363,higherord,0,0.001198256,FALSE
1364,highest,0,5.20E-05,FALSE
1365,highestqu,0.001538382,0,FALSE
1366,highimpact,0.011874769,0.003377595,FALSE
1367,highlevel,0,0.00059838,FALSE
1368,highlight,0.025436149,0.003838535,FALSE
1369,highperform,0,0.002042561,FALSE
1370,highprior,0.001478318,0,FALSE
1371,highprofil,0.002687512,0.001247315,FALSE
1372,highqual,0,0.005884382,FALSE
1373,hippocrat,0.011673812,0.003885337,FALSE
1374,hire,0.014772404,0.008267157,FALSE
1375,hispan,0,0.000545158,TRUE
1376,histor,0.010447646,0,FALSE
1377,histori,0,0.005919139,FALSE
1378,hit,0.002734836,0.000620608,FALSE
1379,ho,0,0.001676947,FALSE
1380,hoey,0.001238609,0,FALSE
1381,hold,0,0.000893784,FALSE
1382,holist,0,0.004011847,FALSE
1383,home,0,0.004106122,FALSE
1384,homework,0,0.001305791,FALSE
1385,hone,0.003583516,0.001622752,FALSE
1386,honest,0.002566332,0,FALSE
1387,honor,0.001920335,0,FALSE
1388,hope,0,0.00262127,FALSE
1389,hopkin,0.000180648,0.002798763,FALSE
1390,hor,0.000830534,0,FALSE
1391,horton,0,0.001052403,FALSE
1392,host,0.003302834,0.01081477,FALSE
1393,hous,0.009682869,0.00348981,FALSE
1394,howard,2.26E-05,0,FALSE
1395,howev,0.016937344,0.027564604,FALSE
1396,html,0,6.17E-05,FALSE
1397,http,0.001448261,0.001954046,FALSE
1398,httpbit,0,0,FALSE
1399,httpbulletintempleeduundergraduatesciencetechnologycomputerinformationsciencedatasciencecomputationalanalyticscertif,0,0.001253205,FALSE
1400,httpcatalogjcccedudegreecertificatescomputerinformationsystemsdataanalyticscert,0,0.000746492,FALSE
1401,httpcataloglatechedupreviewprogramphpcatoid=poid=,0,0.001303318,FALSE
1402,httpcatalogmontgomeri,0,0.001020466,FALSE
1403,httpcatalogmontgomerycollegeedupreviewcours,0,0.000629445,FALSE
1404,httpcatalogstolaf,0,0.000593262,FALSE
1405,httpcommmunityamstatorgcmiseven,0.0002445,0,FALSE
1406,httpcssaasclassorgfaq,6.22E-05,0,FALSE
1407,httpdataberkeleyedu,0.002287796,0,FALSE
1408,httpdatafordemocracyorg,0,0.001629708,FALSE
1409,httpdatafordemocracyorgprojectsethicshtml,0,0.001197577,FALSE
1410,httpdataorg,0,0.002848034,FALSE
1411,httpdsappuchicagoeduresearchareaslearningopportun,0.002311021,0,FALSE
1412,httpdsc,0,0.002121593,FALSE
1413,httpdscucsdedu,0,0.001229729,FALSE
1414,httpdxdoiorgssrn,0,6.05E-05,FALSE
1415,httpethomasewingorgdisc,0.001264156,0,FALSE
1416,httpgreatbayeducoursescertificateprogramsdatapracticaldatasci,0,0.001213331,FALSE
1417,httpguideslibraryjhueducphpg=p=,0.000180648,4.10E-05,FALSE
1418,httpiesedgovnceewwc,0.001716639,0,FALSE
1419,httpirisisrumichedu,0,8.82E-05,FALSE
1420,httplehdcescensusgov,0.000138823,0,FALSE
1421,httpllcstatpurdueedu,0.000188787,0,FALSE
1422,httpmida,0,0.001479203,FALSE
1423,httpmsdseorgfilescreatinginstitutionalchangepdf,0,0,FALSE
1424,httpmsdseorgthem,0.002140502,0,FALSE
1425,httpoercosuedu,0,0.000223929,FALSE
1426,https,0,0.006118956,FALSE
1427,httpsbjc,0,2.92E-05,FALSE
1428,httpscarpentriesorg,0,7.65E-05,FALSE
1429,httpscatalog,0,0.001006977,FALSE
1430,httpscatalogwestminst,0,0.001135237,FALSE
1431,httpscms,0,0.001091122,FALSE
1432,httpscraorgwpcontentuploadscomputingresearchandtheemergingfieldofdatasciencepdf,0,0,FALSE
1433,httpscscifranklinugaeducertificateapplieddatasci,0,0.001568886,FALSE
1434,httpscsillinoiseduacademicsundergradu,0,0.001246213,FALSE
1435,httpscsillinoiseduacademicsundergraduatedegreeprogramoptionscsxdegreeprogram,0.001774439,0,FALSE
1436,httpsdata,0,9.88E-05,FALSE
1437,httpsdataberkeleyedu,0,0.001510021,FALSE
1438,httpsdataberkeleyedueduc,0,0.001638119,FALSE
1439,httpsdatapracticesorgcommunityprinciplesonethicaldatashar,0,0.002417958,FALSE
1440,httpsds,0,0.001098816,FALSE
1441,httpsdscsumassedu,0.002294583,0,FALSE
1442,httpsdssguchicagoedu,0,0.001328314,FALSE
1443,httpsdssguchicagoeduanethicalchecklistfor­datasci,0,3.29E-08,FALSE
1444,httpsdssguchicagoeduanethicalchecklistfordatasci,0,3.29E-08,FALSE
1445,httpsecureaacuorgimisaacur,0.000845832,0,FALSE
1446,httpsedsourceorgbigdataclassesabighitincaliforniahighschool,0,0,FALSE
1447,httpsericedgovid=,0,6.67E-05,FALSE
1448,httpsethicsacmorgcodedraft,0,0,FALSE
1449,httpsgeneralassemb,0,9.13E-05,FALSE
1450,httpsindustrydata,0,0.001229682,FALSE
1451,httpsischooluwedunewscallingbullshitmakesimpactschoolsacrosscountri,0,0,FALSE
1452,httpslsaumichedustatsundergraduatestudentsundergraduateprogramsmajordatasciencehtml,0,6.17E-05,FALSE
1453,httpsmathalllianceorgwelccom,6.10E-05,0,FALSE
1454,httpsmiamioh,0,0.000145889,FALSE
1455,httpsnysciorg,0,0.000612982,FALSE
1456,httpsnytimsiyznr,0,0,FALSE
1457,httpsscsgeorgetowneduprogramscertificateindatascienceutmsource=googleutmmedium=,0,0.001155714,FALSE
1458,httpssph,0,0.000732166,FALSE
1459,httpssphumichedubdsi,0.001554307,0,FALSE
1460,httpstolafstudioabroadcomcustomtagsctfileretrievecfmfileid=fd,0,0,FALSE
1461,httpswstuetzl,0,0.001221973,FALSE
1462,httpswww,0,0.005443107,FALSE
1463,httpswww­accentur,0,3.29E-08,FALSE
1464,httpswwwaccentur,0,3.29E-08,FALSE
1465,httpswwwafceaorgcontentnsfinvestsmillionsacademiccloudcomputingtestb,0,0,FALSE
1466,httpswwwaissciencevteduprogramscmdahtml,0,0.000797984,FALSE
1467,httpswwwamhersteduacademiclif,0,0.000993463,FALSE
1468,httpswwwamhersteduacademiclifedepart,0,8.17E-05,FALSE
1469,httpswwwamsorgpubl,0,0,FALSE
1470,httpswwwcauseweborgcauseuscotsuscotskeynot,0,0,FALSE
1471,httpswwwccacedudataanalyticstechnologyaspx,0,0.001969713,FALSE
1472,httpswwwcollegecolumbiaeducorenod,0.002149627,0,FALSE
1473,httpswwwcourseraorg,0,0.002257467,FALSE
1474,httpswwwcswashingtoneduacadem,0,0.001095696,FALSE
1475,httpswwwdatacampcom,0,9.68E-05,FALSE
1476,httpswwwedx,0,0.003809685,FALSE
1477,httpswwwedxorg,0,0.001276912,FALSE
1478,httpswwwedxorgcoursesubject,0,0.001147161,FALSE
1479,httpswwwedxorgmicromast,0,0.001737632,FALSE
1480,httpswwweecsmiteduacademicsadmissionsundergraduateprogramscomputerscienceeconomicsanddatasci,0,0.001136209,FALSE
1481,httpswwweecsumich,0,0.001926658,FALSE
1482,httpswwwexploratoriumedueduc,0.000133219,0,FALSE
1483,httpswwwforbescomforbesinsightseydataanalyt,0,0,FALSE
1484,httpswwwibm,0,0,FALSE
1485,httpswwwinferentialthinkingcom,0,0,FALSE
1486,httpswwwlocgovexhibitslewisandclarktranscripthtml,2.36E-05,0,FALSE
1487,httpswwwnextgenscienceorg,0.003024727,0,FALSE
1488,httpswwwnsf,0,0.000799875,FALSE
1489,httpswwwnsfgovcrssprgmreu,0.000343869,0,FALSE
1490,httpswwwnsfgovnewsnewssummjspcntnid=,0,0.000732583,FALSE
1491,httpswwwnsfgovnsb,0,0,FALSE
1492,httpswwwnsfgovpubsnsfnsfhtm,0.002103127,0,FALSE
1493,httpswwwsoeucscedudepartmentscomputerscienceprogramlearningoutcom,0,4.70E-05,FALSE
1494,httpswwwthisismetiscomdatasciencebootcamp,0,0.001533589,FALSE
1495,httpswwwuberresearchcomvisualportfolio,0,9.39E-05,FALSE
1496,httpswwwutsystemedunewsutsystempartnersuscensusbureauprovidesalaryandjobsdatautgraduatesacross,0,0,FALSE
1497,httpswwwwsjcomarticlestheallseeingsurveillancestatefearedinthewestisarealityinchina,0,0,FALSE
1498,httpthedataistcomaproposalfordatascienceeth,0,6.59E-08,FALSE
1499,httpwiseliengrwiscedudocsbenefitschallengespdf,0,0,FALSE
1500,httpwwamstatorg,0,0,FALSE
1501,httpwww,0,0.002153154,FALSE
1502,httpwwwairorgcentercollegemeasur,0,0.000199341,FALSE
1503,httpwwwamstatorgasafilespdf,0,0,FALSE
1504,httpwwwamstatorgasafilespdfseduguidelinespdf,0.001675009,0,FALSE
1505,httpwwwappamorg,0,0.000806903,FALSE
1506,httpwwwcomputerworldcomarticlebigdatabigdatasbigroleinhumanitarianaidhtml,0,0,FALSE
1507,httpwwwcore,0,0.001734272,FALSE
1508,httpwwwcorestandardsorg,0.000241365,0,FALSE
1509,httpwwwcsvtedu,0.000175703,0,FALSE
1510,httpwwwdatascienceassnorgcodeofconduct,0,0.002417958,FALSE
1511,httpwwwdatasciencecourseorg,0,0.001121562,FALSE
1512,httpwwwdsorg,0,0.001113052,FALSE
1513,httpwwwequalityofopportunityorgbigdatacours,0,0.000108495,FALSE
1514,httpwwwequalityofopportunityorgdocu,0,0.000150634,FALSE
1515,httpwwwevalorg,0,0.000806903,FALSE
1516,httpwwwkellogg,0,0.000333084,FALSE
1517,httpwwwmaaorgprogramsfacultyanddepartmentsingeni,0.000182951,0,FALSE
1518,httpwwwnaseduenvisioningd,0.00059266,0,FALSE
1519,httpwwwnashuacceduacademicsassociatedegreesstemandadvancedmanufacturingfoundationsindataanalyt,0,0.001516416,FALSE
1520,httpwwwneonscienceorgobservatoryhistori,0,0,FALSE
1521,httpwwwnormandaleeducontinuingeducationdataanalysi,0,0.000752016,FALSE
1522,httpwwwproquestcom,0,8.12E-05,FALSE
1523,httpwwwresearchvcueduugresourcescecctrfellowshiphtm,0.000364271,0,FALSE
1524,httpwwwrosebtcomblogopenforcommentproposeddatasciencecodeofprofessionalconduct,0,6.59E-08,FALSE
1525,httpwwwsasrochesteredu,0,0.001217746,FALSE
1526,httpwwwsciencemagorgnewscanpredictivepolicingpreventcrimeithappen,0,0,FALSE
1527,httpwwwspsnyueduacademicsdepartmentsmcgheeund,0,0.00067375,FALSE
1528,httpwwwstatcmu,0,0.000560079,FALSE
1529,httpwwwstatcmueduacadem,0.000446138,0,FALSE
1530,httpwwwstatuciedu,0.000458785,0,FALSE
1531,httpwwwutdanacent,0,0.000100909,FALSE
1532,httpwwwwccneteduacademicsprogramsviewprogramctad,0,0.001200246,FALSE
1533,hub,0,0.002598848,FALSE
1534,hubri,0.002421913,0,FALSE
1535,huge,0,0.001071574,FALSE
1536,hugh,0.002564757,0,FALSE
1537,hughh,2.26E-05,0,FALSE
1538,human,0.034847908,0.016534615,FALSE
1539,humancent,0.009760036,0,FALSE
1540,humancomput,0.005887185,0,FALSE
1541,humanitarian,0,0.000571456,FALSE
1542,humbl,0.000410335,0.000294543,FALSE
1543,humid,0.001742919,0.000721444,FALSE
1544,hundr,0.002402743,0.000578554,FALSE
1545,hurdl,0,0.001391025,FALSE
1546,hurrican,0,3.86E-05,FALSE
1547,hurtado,0,1.10E-05,FALSE
1548,hvistendahl,0.001808277,0.0007828,FALSE
1549,hybrid,0.006243896,0.001209023,FALSE
1550,hypothes,0.00369404,0.000697113,FALSE
1551,iain,0,0.000775461,FALSE
1552,ibid,0,0,FALSE
1553,ibm,0.002976738,0.002864493,FALSE
1554,icsucieduugraddegreesdegreedatasciencephp,0,6.16E-05,FALSE
1555,id,0.000121092,0,FALSE
1556,idea,0.021225033,0.003405442,FALSE
1557,ideal,0.00042289,0.004182648,FALSE
1558,ident,0,0.00222488,TRUE
1559,identif,0,0.001501711,FALSE
1560,identifi,0.020303659,0.0177953,TRUE
1561,identityrel,0,0.000613114,FALSE
1562,ie,0.018952827,0.018073772,FALSE
1563,ieee,0,0.002364849,FALSE
1564,iesedgovnceewwc,0,0.001094598,FALSE
1565,ii,0.001451507,0,FALSE
1566,ill,0.001757146,0.00016969,FALSE
1567,illinoi,0.005137872,0.001742759,FALSE
1568,illpos,0,0.001494099,FALSE
1569,illumin,0.002437004,0.000808975,FALSE
1570,illustr,0.000914975,0,FALSE
1571,imag,0.001049858,0.003309143,FALSE
1572,imagin,0.005502344,4.20E-05,FALSE
1573,imberman,0,0.001426206,FALSE
1574,imens,0,0.000705927,FALSE
1575,immedi,0.003149132,0.003194637,FALSE
1576,immers,0,0.004017747,FALSE
1577,immigr,0.002578609,0.001638119,FALSE
1578,immunolog,0,0.000737258,FALSE
1579,impact,0.036515816,0.013278024,TRUE
1580,imped,0,0.000387344,FALSE
1581,imper,0,0.003757702,FALSE
1582,implement,0.006004801,0.011001569,FALSE
1583,implic,0.028839575,0.01379055,FALSE
1584,import,0.102359246,0.04840349,FALSE
1585,improv,0.01952259,0.017452549,FALSE
1586,improvementi,0,9.70E-05,FALSE
1587,inaccur,0.004847846,0.001247315,FALSE
1588,inc,0,0.000775461,FALSE
1589,incent,0.026848966,0.007526044,FALSE
1590,incentiv,0,0.000679359,FALSE
1591,incept,0,5.16E-05,FALSE
1592,inclin,0.002202573,0,FALSE
1593,includ,0.14449868,0.123172723,FALSE
1594,inclus,0.03002993,0.010907299,TRUE
1595,incom,0,0.000893784,FALSE
1596,incomplet,0.001825199,0.000824409,FALSE
1597,inconsist,0,0.000961849,FALSE
1598,incorpor,0.061434442,0.007041605,FALSE
1599,incorpor,0,0.000799875,FALSE
1600,incorrect,0,0.002579964,FALSE
1601,increas,0.028492903,0.043281231,FALSE
1602,increment,0,0.001254891,FALSE
1603,incub,0,0.00155354,FALSE
1604,inddustri,0.000570719,0,FALSE
1605,inde,0.003225416,0,FALSE
1606,indel,0,0.001524837,FALSE
1607,independ,0.003858997,0.00419634,FALSE
1608,indepth,0.001774822,0,FALSE
1609,indi­,0,0.001091917,FALSE
1610,indiana,0,0.001791568,FALSE
1611,indic,0.002353446,0.003489549,FALSE
1612,indirect,0.002065859,0,FALSE
1613,individu,0.028550021,0.028346726,FALSE
1614,individualbas,0,0.000805637,FALSE
1615,individuallevel,0.001441239,0,FALSE
1616,induc,0,0.000744508,FALSE
1617,industri,0.047866483,0.042173533,FALSE
1618,inequ,0.000615026,0.003406506,FALSE
1619,inexperienc,0,0.001429219,FALSE
1620,infanc,0.003219174,0,FALSE
1621,infeas,0.000933278,0,FALSE
1622,infer,0,0.015887952,FALSE
1623,inferenti,0.001848742,0.00576009,FALSE
1624,infirm,9.26E-05,0.000193169,FALSE
1625,influenc,0.003091003,0.00865646,FALSE
1626,influenti,2.91E-05,0,FALSE
1627,influenzarel,5.29E-05,1.17E-05,FALSE
1628,inform,0.107221206,0.047097844,FALSE
1629,informat,0.003001264,0.00332675,FALSE
1630,informationgath,0.000348467,0.001337246,FALSE
1631,infrastructur,0.03224187,0.013007056,FALSE
1632,infus,0,0.00562664,FALSE
1633,ingeni,0.002586489,0,FALSE
1634,ingest,0,0.002012505,FALSE
1635,ingrain,0.011902623,0,FALSE
1636,ingredi,0,0.001123548,FALSE
1637,inhabit,0.001462227,0,FALSE
1638,inher,0.013433518,0.00078129,FALSE
1639,initi,0.023364476,0.014456556,FALSE
1640,injuri,0.000104632,0,FALSE
1641,inn,0.001734995,0,FALSE
1642,innclud,0.001033288,0,FALSE
1643,innov,0.070904104,0.011058617,FALSE
1644,innstitut,2.26E-05,0,FALSE
1645,inperson,0.003917323,0.0002951,FALSE
1646,input,0.018487476,0.001145705,FALSE
1647,inquiri,0.002395813,0.00161292,FALSE
1648,inquirybas,0.002334774,0,FALSE
1649,insect,0.000396523,0,FALSE
1650,insid,0.001888695,0,FALSE
1651,insight,0.019270718,0.007407514,FALSE
1652,inspir,0.007582105,0.005634437,FALSE
1653,instanc,0.00644614,0.005210134,FALSE
1654,instant,0,8.18E-05,FALSE
1655,instead,0.006009482,0.004457773,FALSE
1656,instil,0.001900197,0.002170479,FALSE
1657,institut,0.19188156,0.190636629,FALSE
1658,institutionsfor,0,0.001198079,FALSE
1659,institutionshav,0,0.001117942,FALSE
1660,instruct,0.013396316,0.023026419,FALSE
1661,instructor,0,0.008981658,FALSE
1662,instrument,0.005038963,0.000139946,FALSE
1663,insuffici,0.0008534,0.003052584,FALSE
1664,insur,0.002564757,0.001254791,FALSE
1665,inteerdisciplinari,0.001169104,0,FALSE
1666,integr,0.051510366,0.031772999,FALSE
1667,integr,0,0.00249861,FALSE
1668,intellectu,0.015383667,0.004991511,FALSE
1669,intellig,0.006110672,0.006511614,FALSE
1670,intend,0.005745065,0.001458839,FALSE
1671,intens,0,0.002072148,FALSE
1672,intent,0,0.001556055,FALSE
1673,inter,0,0.000232874,FALSE
1674,interact,0.016665353,0.012028546,FALSE
1675,interamerican,0,9.95E-05,FALSE
1676,interconnect,0,0.001169869,FALSE
1677,intercultur,0.000256206,0,TRUE
1678,interdepartment,0.009300028,0.000129028,FALSE
1679,interdependencewith,0.000760618,0,FALSE
1680,interdisci,0,1.47E-05,FALSE
1681,interdisciplinari,0.035966147,0.019207464,FALSE
1682,interest,0.0318329,0.030659391,FALSE
1683,interestsand,0.001114536,0,FALSE
1684,interfac,0.005936237,0.004977754,FALSE
1685,interfaceshow,0,0.000837359,FALSE
1686,intergener,0,0.000128185,FALSE
1687,interim,0.01321615,0.002381252,FALSE
1688,intermedi,0,0.011931778,FALSE
1689,intern,0.000834973,0.001426682,FALSE
1690,internetconnect,0,0.000139946,FALSE
1691,internetofth,0,0.000139946,FALSE
1692,internship,0.01100354,0.001627112,FALSE
1693,interpol,0,0.000306707,FALSE
1694,interpolationeven,0,0.001393461,FALSE
1695,interpret,0.020772601,0.012216096,FALSE
1696,interrog,0.001900197,0,FALSE
1697,­interrogationup,0,0.001450911,FALSE
1698,intersect,0.006628382,0.002923063,FALSE
1699,intervent,0.003793176,0.003168208,FALSE
1700,interventionist,8.77E-06,0.001156099,FALSE
1701,intim,8.05E-05,0,FALSE
1702,introduc,0.010287008,0.004068979,FALSE
1703,introduct,0.007003267,0.022826897,FALSE
1704,introductori,0.010891715,0.057912223,FALSE
1705,intrus,0,0.000628535,FALSE
1706,invalid,0,0.001947018,FALSE
1707,invalu,0.000845296,0,FALSE
1708,inventori,0,2.07E-05,FALSE
1709,invest,0.004825451,0.005371065,FALSE
1710,investig,0.002333631,0.00239239,FALSE
1711,involv,0.020464617,0.021327708,FALSE
1712,iom,0.001825199,0,FALSE
1713,iowa,0,0.002531106,FALSE
1714,iri,0,0.002789524,FALSE
1715,irisisrumichedu,0.001448261,0,FALSE
1716,irizarri,0.002435677,0,FALSE
1717,irvin,0.002980626,0.001211716,FALSE
1718,isbel,0,0.000775461,FALSE
1719,isenberg,0.002795239,0,FALSE
1720,issu,0.02384737,0.021730936,FALSE
1721,item,0,0.000157354,FALSE
1722,iter,0,0.001934881,FALSE
1723,j,4.03E-06,4.41E-06,FALSE
1724,jack,0,4.70E-05,FALSE
1725,jacob,0,0.001426878,FALSE
1726,janeiro,0.001742919,0.000721444,FALSE
1727,janeja,0,0.000723633,FALSE
1728,jansepetrus,0,0,FALSE
1729,januari,0.00015249,0.009792318,FALSE
1730,japec,0,0.000881409,FALSE
1731,jargon,0,0.001795103,FALSE
1732,jefferson,0.002159171,0,FALSE
1733,jeong,0,2.35E-09,FALSE
1734,jevin,0,0.000843832,FALSE
1735,jj,0,9.53E-07,FALSE
1736,jm,0,2.17E-09,FALSE
1737,job,0.007396849,0.019214434,FALSE
1738,john,0.002871041,0.002798763,FALSE
1739,johnson,0,0.002315377,FALSE
1740,johnston,0,0.000775461,FALSE
1741,johnstown,0.000151239,0,FALSE
1742,join,0.003150886,0,FALSE
1743,joint,0.003332594,0.009090434,FALSE
1744,jone,0,4.25E-05,FALSE
1745,jordan,0.001848742,0.001775052,FALSE
1746,journal,0.002538009,0.003713531,FALSE
1747,journalist,0,0.00134837,FALSE
1748,journalistsar,0,0.001112203,FALSE
1749,journalsnoticesrnotippdf,0,0,FALSE
1750,journey,0.003217532,0,FALSE
1751,joy,0.000697155,0.001533754,FALSE
1752,jr,0,0.000777049,FALSE
1753,js,0,5.61E-07,FALSE
1754,judgment,0.025903032,0.004929515,FALSE
1755,juli,0.002403539,0,FALSE
1756,june,0.000373178,8.32E-05,FALSE
1757,junior,0,0.000353261,FALSE
1758,juniorlevel,0,0.000736513,FALSE
1759,junk,0,0.001501459,FALSE
1760,jupyt,0.001808278,0.00115454,FALSE
1761,jupyterbas,0,0.001494352,FALSE
1762,just,0.00625942,0.00578445,FALSE
1763,justic,0.000641018,0.000906301,TRUE
1764,justifi,0,0.002493717,FALSE
1765,justintim,0.002620388,0.000753368,FALSE
1766,k,0.013738817,7.17E-05,FALSE
1767,kaminski,0.002798308,0.001182617,FALSE
1768,kannan,0,0.000723633,FALSE
1769,karbownik,0,0.001426069,FALSE
1770,karlsruh,0,0.000706819,FALSE
1771,katrina,0,3.86E-05,FALSE
1772,kedi,0,0.000117752,FALSE
1773,keep,0.012112003,0.011477126,FALSE
1774,keepingdatasciencebroadreport,0,0,FALSE
1775,kellogg,0,0.001572438,FALSE
1776,key,0.059311317,0.029188863,FALSE
1777,kg,0,7.59E-07,FALSE
1778,ki,0,0,FALSE
1779,kiesler,0,0.000723633,FALSE
1780,kind,0.00393958,0.005027673,FALSE
1781,kitchin,0.001542857,0.000677116,FALSE
1782,knife,0.002473147,0.000673752,FALSE
1783,know,0.015066868,0.007084543,FALSE
1784,knowinnov,0,0.000723633,FALSE
1785,knowledg,0.044640562,0.049680158,FALSE
1786,known,0.010476377,0,FALSE
1787,kotz,0,0.000775461,FALSE
1788,kreuter,0,1.09E-06,FALSE
1789,kugler,0,0.001426069,FALSE
1790,kuh,0.000845832,0,FALSE
1791,l,0,2.49E-05,FALSE
1792,l,0,0.000140375,FALSE
1793,la,0,0,FALSE
1794,lab,0,0.000222256,FALSE
1795,label,0.002214674,0.000402621,FALSE
1796,labor,0.000498633,0.002364493,FALSE
1797,laboratori,0.003589929,0.002433462,FALSE
1798,lack,0.007900669,0.004587335,FALSE
1799,lag,0,0.000398416,FALSE
1800,laid,0.001779609,0,FALSE
1801,lake,0,0.001755212,FALSE
1802,lament,0,0.000730458,FALSE
1803,lamp,0,2.35E-09,FALSE
1804,landgrant,0,0.001687474,FALSE
1805,landscap,0,0.002513437,FALSE
1806,lane,0,0.000731769,FALSE
1807,languag,0,0.012303078,FALSE
1808,laptop,0,0.000222256,FALSE
1809,larg,0.022268635,0.032541487,FALSE
1810,larger,0.004172336,0.004078438,FALSE
1811,largescal,0.002937295,0.001486455,FALSE
1812,lasagna,0.000180648,5.26E-05,FALSE
1813,last,0,0.005501379,FALSE
1814,later,0.010142692,0.001129642,FALSE
1815,latest,0,0.000154056,FALSE
1816,latino,0,9.58E-05,FALSE
1817,latitud,0.002135534,0,FALSE
1818,latter,0,0.003669701,FALSE
1819,launch,0,0.006913151,FALSE
1820,law,0.002233234,0.001070825,FALSE
1821,lawyer,0,0.00134837,FALSE
1822,lay,0.015302619,0.004343375,FALSE
1823,layout,0,0.000715591,FALSE
1824,lazar,0.002936027,0,FALSE
1825,lb,0,0,FALSE
1826,lbd,0,0.000975621,FALSE
1827,lc,1.38E-05,7.80E-06,FALSE
1828,lead,0.016240042,0.00949864,FALSE
1829,leadeer,0.001451507,0,FALSE
1830,leader,0,5.20E-05,FALSE
1831,leadership,0.009016254,0.003194175,FALSE
1832,leakaag,0.000830534,0,FALSE
1833,leakag,0.005224486,0.001171007,FALSE
1834,learn,0.100067867,0.081078979,FALSE
1835,learner,0.005494094,0.000166349,FALSE
1836,least,0.001521369,0.006179695,FALSE
1837,lectur,0.003217532,0,FALSE
1838,lecturebas,0.002334774,0,FALSE
1839,led,0.00178183,0,FALSE
1840,lefgren,0,0.001426069,FALSE
1841,leg,0.000396523,0,FALSE
1842,legal,0.002687512,0.00356303,FALSE
1843,legend,0.000151239,0,FALSE
1844,legisl,0.001296965,0,FALSE
1845,legler,0.000835867,0,FALSE
1846,lehd,0,0.001781258,FALSE
1847,leisur,0.000334017,0,FALSE
1848,length,0,0.001442685,FALSE
1849,lens,0.000578675,0,FALSE
1850,less,0.010511856,0.00318127,FALSE
1851,lesson,0.012195037,0.004141126,FALSE
1852,level,0.048130972,0.058546835,FALSE
1853,l­evel,0,0.002301432,FALSE
1854,leverag,0.003332594,0.001997812,FALSE
1855,lewi,0.002935772,0,FALSE
1856,liabl,0.000104632,0,FALSE
1857,liber,0.000381472,0.009352036,FALSE
1858,liberti,0.001808277,0.00078129,FALSE
1859,librari,0.000226897,0.002394698,FALSE
1860,licens,0,0.001555565,FALSE
1861,lie,0,0.004749382,FALSE
1862,life,0.005274882,0.018861789,FALSE
1863,lifecycl,0.003036265,0,FALSE
1864,lifelong,0,0.001868937,FALSE
1865,lift,0,0.00092776,FALSE
1866,light,0.00288022,0.000504074,FALSE
1867,like,0.016349267,0.028735551,FALSE
1868,likewis,0,0.00074394,FALSE
1869,limit,0.042945709,0.006773072,FALSE
1870,lin,0,0.000120924,FALSE
1871,line,0.001142996,0,FALSE
1872,linear,0.002149751,0.011348427,FALSE
1873,linguist,0.006438006,0.002074931,FALSE
1874,link,0.009306996,0.010698445,FALSE
1875,list,0.003140734,0.011060025,FALSE
1876,listen,0.000941264,0,FALSE
1877,literaci,0.016148648,0,FALSE
1878,literari,0,0.00116702,FALSE
1879,literatur,0.000712405,0.001769178,FALSE
1880,littl,0.00230912,0.001810941,FALSE
1881,live,0.007902553,0.001870206,FALSE
1882,livinglearn,0.004115523,0,FALSE
1883,llera,0,0.001391263,FALSE
1884,lmj,0,0,FALSE
1885,load,0,0.000845823,FALSE
1886,local,0.004033192,0.002799065,FALSE
1887,locat,0.001684044,0.002651834,FALSE
1888,logic,0,0.002944101,FALSE
1889,london,0.004477754,0.000721444,FALSE
1890,long,0.000697155,0.002431541,FALSE
1891,longerdur,0,0.000410649,FALSE
1892,longerterm,0,7.85E-05,FALSE
1893,longitud,0.002135534,0,FALSE
1894,longitudin,0.003372165,0.001018613,FALSE
1895,longstand,0.001425511,0.002334007,FALSE
1896,longterm,0.000351434,0.003440117,FALSE
1897,look,0.008233725,0.004041529,FALSE
1898,los,0,0.000775461,FALSE
1899,loss,0.000334017,0.000140231,FALSE
1900,loui,0,0.002655121,FALSE
1901,louisiana,0.000334975,0.001303318,FALSE
1902,low,0.003293344,0.002282709,FALSE
1903,lowcost,0,3.55E-05,FALSE
1904,lower,0.001992621,0.004980738,FALSE
